country,co2_per_capita,renewables_share_energy,fossil_share_energy,low_carbon_share_energy,gdp,cluster,cluster_label
Spain,8.145,8.02,82.031,17.969,1289831715789.0,2,"Moderate CO₂, Balanced Energy"
Spain,8.359,6.442,84.769,15.231,1348839731490.0,0,"Moderate CO₂, Fossil-heavy"
Spain,8.029,7.933,82.989,17.011,1415738502534.0,2,"Moderate CO₂, Balanced Energy"
Spain,8.051,8.869,83.061,16.939,1481143208580.0,2,"Moderate CO₂, Balanced Energy"
Spain,7.252,9.972,81.191,18.809,1510615290401.0,2,"Moderate CO₂, Balanced Energy"
Spain,6.351,12.913,78.628,21.372,1468765814163.0,2,"Moderate CO₂, Balanced Energy"
Spain,6.033,16.49,73.916,26.084,1480376411582.0,2,"Moderate CO₂, Balanced Energy"
Spain,6.027,15.329,75.574,24.426,1477187548437.0,2,"Moderate CO₂, Balanced Energy"
Spain,5.901,15.917,74.366,25.634,1433478645419.0,2,"Moderate CO₂, Balanced Energy"
Spain,5.38,19.29,71.392,28.608,1413362053623.0,2,"Moderate CO₂, Balanced Energy"
Spain,5.429,19.445,71.046,28.954,1433089409797.0,2,"Moderate CO₂, Balanced Energy"
Spain,5.789,16.977,73.693,26.307,1488098863146.0,2,"Moderate CO₂, Balanced Energy"
Spain,5.554,18.117,72.459,27.541,1533303930046.0,2,"Moderate CO₂, Balanced Energy"
Spain,5.835,15.319,75.517,24.483,1578931492849.0,2,"Moderate CO₂, Balanced Energy"
Spain,5.702,17.923,73.46,26.54,1615001473949.0,2,"Moderate CO₂, Balanced Energy"
Spain,5.285,17.063,73.724,26.276,1647042667976.0,2,"Moderate CO₂, Balanced Energy"
Spain,4.441,21.929,67.808,32.192,1460507935923.0,2,"Moderate CO₂, Balanced Energy"
Spain,4.793,22.272,68.505,31.495,1541121952313.0,2,"Moderate CO₂, Balanced Energy"
Spain,4.897,20.877,69.964,30.036,1625139888517.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.243,9.76,90.24,9.76,23850109236.0,0,"Moderate CO₂, Fossil-heavy"
Sri Lanka,0.238,10.349,89.651,10.349,23609038517.0,0,"Moderate CO₂, Fossil-heavy"
Sri Lanka,0.257,10.379,89.621,10.379,25750589906.0,0,"Moderate CO₂, Fossil-heavy"
Sri Lanka,0.276,11.552,88.448,11.552,27687379343.0,0,"Moderate CO₂, Fossil-heavy"
Sri Lanka,0.359,12.893,87.107,12.893,28778195249.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.292,10.475,89.525,10.475,30146121426.0,0,"Moderate CO₂, Fossil-heavy"
Sri Lanka,0.254,11.475,88.525,11.475,29882786255.0,0,"Moderate CO₂, Fossil-heavy"
Sri Lanka,0.276,11.224,88.776,11.224,30521861436.0,0,"Moderate CO₂, Fossil-heavy"
Sri Lanka,0.281,8.893,91.107,8.893,31750252496.0,0,"Moderate CO₂, Fossil-heavy"
Sri Lanka,0.219,14.912,85.088,14.912,32792925445.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.212,15.429,84.571,15.429,33538556636.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.202,16.179,83.821,16.179,34528294281.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.206,16.479,83.521,16.479,36792483841.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.238,17.699,82.301,17.699,39092870777.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.259,18.008,81.992,18.008,41652559853.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.226,18.073,81.927,18.073,43918263692.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.263,18.28,81.72,18.28,46696932702.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.29,17.347,82.653,17.347,49078292799.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.314,13.283,86.717,13.283,51583627917.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.248,21.653,78.347,21.653,54113817852.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.25,26.337,73.663,26.337,56399376464.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.23,27.65,72.35,27.65,59240607148.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.251,22.052,77.948,22.052,59820583691.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.213,26.665,73.335,26.665,61408882828.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.21,29.593,70.407,29.593,63032211246.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.233,29.79,70.21,29.79,67098669421.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.249,29.579,70.421,29.579,73808548639.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.301,25.59,74.41,25.59,71237383826.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.289,30.813,69.187,30.813,76317434648.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.309,30.635,69.365,30.635,82083780545.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.325,31.403,68.597,31.403,86882842988.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.383,21.369,78.631,21.369,96972233018.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.406,21.955,78.045,21.955,106468157343.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.41,23.41,76.59,23.41,104039873858.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.442,23.242,76.758,23.242,106224336044.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.518,16.823,83.177,16.823,114541758869.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.518,16.752,83.248,16.752,111509565283.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.545,13.979,86.021,13.979,114770992462.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.539,16.628,83.372,16.628,121043287225.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.593,15.216,84.784,15.216,127113013921.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.577,15.244,84.756,15.244,134388316813.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.565,18.984,81.016,18.984,144414690368.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.578,15.797,84.203,15.797,153829219297.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.565,17.442,82.558,17.442,162474916511.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.606,16.162,83.838,16.162,167647716585.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.608,21.793,78.206,21.793,180642805306.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.689,16.358,83.642,16.358,195461606183.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.727,11.61,88.39,11.61,212333854625.0,0,"Moderate CO₂, Fossil-heavy"
Sri Lanka,0.662,23.64,76.36,23.64,220937614421.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.792,14.695,85.305,14.695,235029015924.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.883,18.069,81.931,18.069,244914328998.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,1.02,11.92,88.08,11.92,257292293131.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,1.004,11.102,88.898,11.102,273915973018.0,0,"Moderate CO₂, Fossil-heavy"
Sri Lanka,0.905,16.029,83.971,16.029,280243422762.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.942,12.824,87.176,12.824,279626891521.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.905,14.89,85.11,14.89,269918239631.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.917,21.005,78.995,21.005,278898406287.0,2,"Moderate CO₂, Balanced Energy"
Sri Lanka,0.805,23.449,76.551,23.449,254748598293.0,2,"Moderate CO₂, Balanced Energy"
Sweden,8.091,33.526,66.461,33.539,133326426000.0,2,"Moderate CO₂, Balanced Energy"
Sweden,9.29,30.753,69.217,30.783,136109056000.0,2,"Moderate CO₂, Balanced Energy"
Sweden,8.763,32.567,67.4,32.6,140703444000.0,2,"Moderate CO₂, Balanced Energy"
Sweden,9.809,30.112,69.874,30.126,145802336000.0,2,"Moderate CO₂, Balanced Energy"
Sweden,10.841,25.774,74.189,25.811,153105120000.0,2,"Moderate CO₂, Balanced Energy"
Sweden,11.475,24.141,75.827,24.173,163023567000.0,2,"Moderate CO₂, Balanced Energy"
Sweden,10.436,29.832,70.117,29.883,164551360000.0,2,"Moderate CO₂, Balanced Energy"
Sweden,10.428,29.969,69.218,30.782,168328450000.0,2,"Moderate CO₂, Balanced Energy"
Sweden,10.727,31.677,67.214,32.786,175018733000.0,2,"Moderate CO₂, Balanced Energy"
Sweden,9.781,32.748,66.085,33.915,180619252000.0,2,"Moderate CO₂, Balanced Energy"
Sweden,9.858,31.076,62.51,37.49,185219151000.0,2,"Moderate CO₂, Balanced Energy"
Sweden,10.732,27.796,64.155,35.845,187173830000.0,2,"Moderate CO₂, Balanced Energy"
Sweden,10.391,27.494,62.349,37.651,184201144000.0,2,"Moderate CO₂, Balanced Energy"
Sweden,9.603,25.438,64.144,35.856,187418296000.0,2,"Moderate CO₂, Balanced Energy"
Sweden,10.233,25.528,65.735,34.265,194618710000.0,2,"Moderate CO₂, Balanced Energy"
Sweden,8.629,26.362,61.938,38.062,197852790000.0,2,"Moderate CO₂, Balanced Energy"
Sweden,8.34,27.101,56.101,43.899,197824640000.0,1,"Low CO₂, Renewable-heavy"
Sweden,7.478,26.339,55.36,44.64,199816650000.0,1,"Low CO₂, Renewable-heavy"
Sweden,6.996,30.82,49.791,50.209,203327548000.0,1,"Low CO₂, Renewable-heavy"
Sweden,6.874,31.29,45.942,54.058,211401309000.0,1,"Low CO₂, Renewable-heavy"
Sweden,7.469,30.037,45.874,54.126,215471750000.0,1,"Low CO₂, Renewable-heavy"
Sweden,7.409,25.006,47.302,52.698,220206330000.0,1,"Low CO₂, Renewable-heavy"
Sweden,7.109,30.041,42.627,57.373,226880368000.0,1,"Low CO₂, Renewable-heavy"
Sweden,6.807,29.966,41.213,58.787,231720048000.0,1,"Low CO₂, Renewable-heavy"
Sweden,6.537,31.528,40.604,59.396,237234969000.0,1,"Low CO₂, Renewable-heavy"
Sweden,6.709,33.094,36.698,63.302,240234012000.0,1,"Low CO₂, Renewable-heavy"
Sweden,6.692,28.996,36.947,63.053,237950140941.0,1,"Low CO₂, Renewable-heavy"
Sweden,6.635,33.494,38.74,61.26,235756851945.0,1,"Low CO₂, Renewable-heavy"
Sweden,6.597,34.016,38.912,61.088,231558425903.0,1,"Low CO₂, Renewable-heavy"
Sweden,6.833,26.997,40.984,59.016,241524284977.0,1,"Low CO₂, Renewable-heavy"
Sweden,6.74,30.274,39.844,60.156,251741126533.0,1,"Low CO₂, Renewable-heavy"
Sweden,7.166,23.689,43.889,56.111,256498914326.0,1,"Low CO₂, Renewable-heavy"
Sweden,6.597,30.62,39.797,60.203,264171121939.0,1,"Low CO₂, Renewable-heavy"
Sweden,6.64,31.589,38.68,61.32,276040695651.0,1,"Low CO₂, Renewable-heavy"
Sweden,6.315,31.011,38.762,61.238,289702793085.0,1,"Low CO₂, Renewable-heavy"
Sweden,6.187,36.656,38.229,61.771,303452362920.0,1,"Low CO₂, Renewable-heavy"
Sweden,6.27,34.203,36.394,63.606,308398096624.0,1,"Low CO₂, Renewable-heavy"
Sweden,6.345,31.103,39.418,60.582,317463771012.0,1,"Low CO₂, Renewable-heavy"
Sweden,6.387,27.305,41.848,58.152,326402407102.0,1,"Low CO₂, Renewable-heavy"
Sweden,6.274,29.336,38.245,61.755,341901244849.0,1,"Low CO₂, Renewable-heavy"
Sweden,5.957,33.911,36.271,63.729,354496929423.0,1,"Low CO₂, Renewable-heavy"
Sweden,5.908,31.833,39.05,60.95,372234670461.0,1,"Low CO₂, Renewable-heavy"
Sweden,5.78,34.16,37.365,62.635,387881844813.0,1,"Low CO₂, Renewable-heavy"
Sweden,5.506,36.048,36.847,63.153,388980516356.0,1,"Low CO₂, Renewable-heavy"
Sweden,5.07,38.656,37.095,62.905,373026350439.0,1,"Low CO₂, Renewable-heavy"
Sweden,5.654,37.37,37.797,62.203,399838964466.0,1,"Low CO₂, Renewable-heavy"
Sweden,5.198,38.676,35.016,64.984,397617949429.0,1,"Low CO₂, Renewable-heavy"
Sweden,4.896,42.346,31.323,68.677,395278763366.0,1,"Low CO₂, Renewable-heavy"
Sweden,4.698,38.22,32.824,67.176,399973749048.0,1,"Low CO₂, Renewable-heavy"
Sweden,4.474,39.703,32.036,67.964,410604225974.0,1,"Low CO₂, Renewable-heavy"
Sweden,4.42,45.535,30.83,69.17,429037422635.0,1,"Low CO₂, Renewable-heavy"
Sweden,4.364,40.906,32.326,67.674,437921057919.0,1,"Low CO₂, Renewable-heavy"
Sweden,4.211,41.625,31.609,68.391,449166531542.0,1,"Low CO₂, Renewable-heavy"
Sweden,4.113,41.607,29.607,70.393,457925387676.0,1,"Low CO₂, Renewable-heavy"
Sweden,3.967,43.747,29.312,70.688,467020665386.0,1,"Low CO₂, Renewable-heavy"
Sweden,3.537,51.056,28.042,71.958,456885314424.0,1,"Low CO₂, Renewable-heavy"
Sweden,3.703,50.01,28.762,71.238,481492421258.0,1,"Low CO₂, Renewable-heavy"
Sweden,3.465,52.434,26.392,73.608,494214521158.0,1,"Low CO₂, Renewable-heavy"
Switzerland,5.181,37.573,62.427,37.573,117686327144.0,1,"Low CO₂, Renewable-heavy"
Switzerland,5.322,39.985,60.015,39.985,121266336218.0,1,"Low CO₂, Renewable-heavy"
Switzerland,5.429,40.627,59.373,40.627,125760273591.0,1,"Low CO₂, Renewable-heavy"
Switzerland,5.931,38.187,61.813,38.187,131196511359.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.201,35.266,64.066,35.934,138575269820.0,2,"Moderate CO₂, Balanced Energy"
Switzerland,6.512,33.248,64.74,35.26,147142844039.0,2,"Moderate CO₂, Balanced Energy"
Switzerland,6.742,32.326,66.126,33.874,155328078644.0,2,"Moderate CO₂, Balanced Energy"
Switzerland,6.854,27.31,68.362,31.638,162319722197.0,2,"Moderate CO₂, Balanced Energy"
Switzerland,7.326,27.101,66.467,33.533,167492530219.0,2,"Moderate CO₂, Balanced Energy"
Switzerland,6.532,29.753,62.697,37.303,166140021171.0,2,"Moderate CO₂, Balanced Energy"
Switzerland,6.161,33.251,58.744,41.256,156680787972.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.416,27.828,63.626,36.374,156767915020.0,2,"Moderate CO₂, Balanced Energy"
Switzerland,6.532,33.928,58.182,41.818,160630247947.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.712,31.216,60.51,39.49,165652381373.0,2,"Moderate CO₂, Balanced Energy"
Switzerland,6.332,29.669,58.659,41.341,169193332072.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.405,31.113,55.62,44.38,174991865062.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.106,33.01,52.781,47.219,178175073378.0,1,"Low CO₂, Renewable-heavy"
Switzerland,5.722,34.476,51.196,48.804,178914504178.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.233,32.286,53.43,46.57,182090693605.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.071,28.391,54.336,45.664,184888540420.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.145,28.476,51.874,48.126,193084794541.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.492,27.912,53.36,46.64,203695224871.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.139,29.649,51.137,48.863,211297721508.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.163,30.374,50.725,49.275,217769048715.0,1,"Low CO₂, Renewable-heavy"
Switzerland,5.925,27.088,52.686,47.314,225335057176.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.576,25.902,54.028,45.972,234154439697.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.787,27.136,53.875,46.125,236201938759.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.693,27.266,53.642,46.358,239958549277.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.286,29.895,51.028,48.972,243429634467.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.101,31.106,49.936,50.064,250752168329.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.166,29.6,49.972,50.028,257142565611.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.237,25.121,53.579,46.421,263448607219.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.072,27.801,52.038,47.962,274617021730.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.276,27.211,52.416,47.584,287985364256.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.221,31.122,50.019,49.981,298226666662.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.072,29.476,50.038,49.962,315545366882.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.239,30.748,49.914,50.086,325520166982.0,1,"Low CO₂, Renewable-heavy"
Switzerland,5.972,28.021,51.062,48.938,331802188855.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.089,27.866,50.92,49.08,337991874208.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.125,27.041,52.22,47.78,353894703206.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.159,26.14,55.197,44.803,371135459405.0,1,"Low CO₂, Renewable-heavy"
Switzerland,6.066,25.217,53.257,46.743,393075108386.0,1,"Low CO₂, Renewable-heavy"
Switzerland,5.746,28.119,50.651,49.349,416832821635.0,1,"Low CO₂, Renewable-heavy"
Switzerland,5.85,27.972,51.564,48.436,433739216893.0,1,"Low CO₂, Renewable-heavy"
Switzerland,5.625,28.184,51.043,48.957,431737407420.0,1,"Low CO₂, Renewable-heavy"
Switzerland,5.755,27.969,52.38,47.62,451139715920.0,1,"Low CO₂, Renewable-heavy"
Switzerland,5.177,27.144,51.594,48.406,467103594697.0,1,"Low CO₂, Renewable-heavy"
Switzerland,5.281,30.448,50.472,49.528,472611933649.0,1,"Low CO₂, Renewable-heavy"
Switzerland,5.337,29.926,50.996,49.004,481081829913.0,1,"Low CO₂, Renewable-heavy"
Switzerland,4.792,31.115,47.888,52.112,492386642888.0,1,"Low CO₂, Renewable-heavy"
Switzerland,4.678,32.122,49.96,50.04,500484653705.0,1,"Low CO₂, Renewable-heavy"
Switzerland,4.684,31.376,51.305,48.695,510838097521.0,1,"Low CO₂, Renewable-heavy"
Switzerland,4.523,31.293,52.153,47.847,517799793781.0,1,"Low CO₂, Renewable-heavy"
Switzerland,4.338,31.434,49.242,50.758,532611137213.0,1,"Low CO₂, Renewable-heavy"
Switzerland,4.293,32.559,48.366,51.634,538693495449.0,1,"Low CO₂, Renewable-heavy"
Switzerland,3.975,35.598,45.604,54.396,525896489462.0,1,"Low CO₂, Renewable-heavy"
Switzerland,4.123,37.276,46.596,53.404,548098275898.0,1,"Low CO₂, Renewable-heavy"
Switzerland,3.748,31.096,49.408,50.592,559384947989.0,1,"Low CO₂, Renewable-heavy"
Taiwan,1.36,10.277,89.723,10.277,36829910000.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,1.438,9.869,90.131,9.869,40129560000.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,1.58,8.945,91.055,8.945,44418000000.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,1.698,11.441,88.559,11.441,48490312000.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,1.81,8.618,91.382,8.618,52824000000.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,1.939,7.426,92.574,7.426,58767408000.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,2.082,6.376,93.624,6.376,66433140000.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,2.322,7.023,92.977,7.023,75263616000.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,2.552,5.613,94.387,5.613,84935184000.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,2.444,8.126,91.874,8.126,85927160000.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,2.655,8.248,91.752,8.248,90166454000.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,3.365,5.504,94.496,5.504,102636575000.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,3.592,4.71,95.174,4.826,113116256000.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,4.088,4.925,92.428,7.572,128499710000.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,4.272,4.267,89.819,10.181,139008216000.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,4.618,2.591,90.148,9.852,149134592000.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,4.076,4.539,85.353,14.647,158330653000.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,3.74,4.082,84.77,15.23,163935090000.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,4.024,3.832,81.659,18.341,177801210000.0,2,"Moderate CO₂, Balanced Energy"
Taiwan,4.02,3.231,78.671,21.329,196633692000.0,2,"Moderate CO₂, Balanced Energy"
Taiwan,3.906,4.227,75.548,24.452,206396292000.0,2,"Moderate CO₂, Balanced Energy"
Taiwan,4.35,3.966,78.619,21.381,230398776000.0,2,"Moderate CO₂, Balanced Energy"
Taiwan,4.522,3.292,76.924,23.076,267740880000.0,2,"Moderate CO₂, Balanced Energy"
Taiwan,5.26,2.526,80.921,19.079,280142616000.0,2,"Moderate CO₂, Balanced Energy"
Taiwan,5.633,2.587,83.02,16.98,303193429000.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,6.033,3.164,81.126,18.874,319544652000.0,2,"Moderate CO₂, Balanced Energy"
Taiwan,6.43,1.866,82.181,17.819,345211462786.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,6.788,2.916,82.679,17.321,372503882517.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,7.275,1.757,84.435,15.565,396575970496.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,7.565,2.026,84.767,15.233,425304537408.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,7.897,1.878,85.537,14.463,451738410710.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,8.202,1.804,85.262,14.738,477921929086.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,8.717,1.887,86.386,13.614,504501700824.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,9.095,2.103,86.636,13.364,524131056297.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,9.369,1.723,87.188,12.812,557640971015.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,10.161,1.566,87.927,12.073,591153923509.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,10.31,1.734,88.936,11.064,582366336280.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,10.572,1.158,88.927,11.073,612808812199.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,10.992,1.214,89.51,10.49,636240085985.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,11.403,1.222,89.788,10.212,675272430215.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,11.693,1.409,89.678,10.322,709313986797.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,12.069,1.411,89.977,10.023,745965982529.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,12.174,1.531,90.109,9.891,791900583149.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,11.564,1.513,89.811,10.189,794389614968.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,10.923,1.468,89.478,10.522,779014502319.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,11.657,1.532,90.071,9.929,859487483344.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,11.892,1.604,89.916,10.084,888546864638.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,11.706,1.971,89.864,10.136,908290377366.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,11.726,1.964,89.85,10.15,930852328389.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,11.799,1.688,90.205,9.795,974779255338.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,11.741,1.76,91.297,8.703,989069527295.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,11.88,2.162,91.885,8.115,1010482869589.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,12.091,2.089,93.717,6.283,1043939947916.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,12.01,2.094,92.812,7.188,1073034529603.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,11.604,2.611,91.348,8.652,1105912366266.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,11.514,2.676,91.286,8.714,1143369531447.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,12.048,2.932,92.06,7.94,1218008773904.0,0,"Moderate CO₂, Fossil-heavy"
Taiwan,11.699,4.235,91.319,8.681,1247874288934.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,0.239,7.645,92.355,7.645,66849225205.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,0.295,8.119,91.881,8.119,74363569972.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,0.368,9.171,90.829,9.171,80603448250.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,0.502,7.333,92.667,7.333,87150752500.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,0.416,5.162,94.838,5.162,94018298125.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,0.427,7.414,92.586,7.414,100145351953.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,0.52,7.672,92.328,7.672,105055231445.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,0.574,5.326,94.674,5.326,109423360429.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,0.625,5.465,94.535,5.465,120382750742.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,0.604,6.874,93.126,6.874,125775711386.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,0.592,8.622,91.378,8.622,132015456000.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,0.682,8.737,91.263,8.737,144055671117.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,0.744,7.122,92.878,7.122,158271602285.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,0.794,4.308,95.692,4.308,173964911097.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,0.814,6.276,93.724,6.276,183049030050.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,0.871,2.436,97.564,2.436,191441891859.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,0.806,5.671,94.329,5.671,202771411523.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,0.787,7.145,92.855,7.145,213618825683.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,0.863,6.215,93.785,6.215,225512488773.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,0.915,6.25,93.75,6.25,238519429062.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,0.952,5.407,94.593,5.407,249623873382.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,0.957,7.626,92.374,7.626,263410245070.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,1.033,4.897,95.103,4.897,288520104468.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,1.147,4.017,95.983,4.017,326878379582.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,1.331,5.126,94.874,5.126,366691705312.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,1.581,3.878,96.122,3.878,407627796816.0,0,"Moderate CO₂, Fossil-heavy"
Thailand,1.708,3.236,96.764,3.236,437871480572.0,0,"Moderate CO₂, Fossil-heavy"
